STT,X,Y
60,0.0272969837587006,0.0759021876035797
61,0.0284106728538282,0.0766175339741465
62,0.0294083526682134,0.0776708650977793
63,0.030522041763341,0.0783862114683461
64,0.0318561484918793,0.0794493868080875
65,0.0331902552204176,0.080512562147829
66,0.0351972157772621,0.0815954259197879
67,0.0366473317865428,0.0823206165064634
68,0.0380974477958236,0.0830458070931389
69,0.0395475638051043,0.0837709976798144
70,0.0404408352668213,0.0841385150812065
71,0.0409976798143851,0.0844961882664899
72,0.041890951276102,0.084863705667882
73,0.0427842227378189,0.0852312230692742
74,0.0433410672853827,0.0855888962545575
75,0.044013921113689,0.085608584686775
76,0.0458004640371229,0.0863436194895592
77,0.0475870069605568,0.0870786542923434
78,0.04915313225058,0.087465860125953
79,0.051276102088167,0.0882107391448459
80,0.0528422273781902,0.0885979449784554
81,0.0544083526682134,0.088985150812065
82,0.0559744779582366,0.0893723566456746
83,0.0578770301624129,0.0897694066953928
84,0.0601160092807424,0.0901763009612198
85,0.0637006960556844,0.0906225720914816
86,0.06538283062645,0.0906717931720252
87,0.0670649651972157,0.0907210142525688
88,0.0686310904872389,0.0911082200861784
89,0.0706496519721577,0.0911672853828307
90,0.0716589327146171,0.0911968180311568
91,0.0734570765661252,0.0909080543586344
92,0.0758120649651971,0.0909769638713955
93,0.0764849187935034,0.0909966523036129
94,0.079628770301624,0.0907472654955254
95,0.0831090487238978,0.0905077229035466
96,0.0855800464037122,0.0902386476632417
97,0.0873781902552203,0.0899498839907193
98,0.0898491879350347,0.0896808087504144
99,0.0913109048723897,0.0893822008617833
100,0.093445475638051,0.0891032814053696
101,0.0945707656612528,0.0887948293006298
102,0.0968213457076566,0.0881779250911502
103,0.0982830626450115,0.0878793172025191
104,0.100533642691415,0.0872624129930395
105,0.10199535962877,0.0869638051044084
106,0.102784222737819,0.0866455087835599
107,0.104698375870069,0.0860187603579715
108,0.105823665893271,0.0857103082532317
109,0.106948955916473,0.0854018561484919
110,0.107737819025521,0.0850835598276434
111,0.109651972157772,0.0844568114020551
112,0.111566125290023,0.0838300629764667
113,0.113932714617169,0.0828751740139211
114,0.116299303944315,0.0819202850513756
115,0.118665893271461,0.08096539608883
116,0.120696055684454,0.0800006629101757
117,0.122726218097447,0.0790359297315214
118,0.125208816705336,0.0777430560159099
119,0.126902552204176,0.0767684786211469
120,0.12814385150812,0.0761220417633411
121,0.130174013921113,0.0751573085846868
122,0.132320185614849,0.0738545906529665
123,0.134013921113689,0.0728800132582035
124,0.135591647331786,0.0722434206165065
125,0.136496519721577,0.071587139542592
126,0.13830626450116,0.070274577394763
127,0.140452436194895,0.0689718594630428
128,0.142262180974477,0.0676592973152138
129,0.143955916473317,0.0666847199204508
130,0.1457656612529,0.0653721577726218
131,0.148027842227378,0.0637314550878356
132,0.14983758700696,0.0624188929400067
133,0.151310904872389,0.061096486576069
134,0.153573085846867,0.0594557838912827
135,0.154930394431554,0.058471362280411
136,0.155951276102088,0.0574770964534306
137,0.157877030162412,0.0558265495525356
138,0.158897911832946,0.0548322837255552
139,0.160371229698375,0.0535098773616175
140,0.161960556844547,0.0518494862446139
141,0.163433874709976,0.0505270798806762
142,0.16445475638051,0.0495328140536957
143,0.165928074245939,0.048210407689758
144,0.167517401392111,0.0465500165727544
145,0.169559164733178,0.0445614849187935
146,0.17114849187935,0.0429010938017899
147,0.172737819025522,0.0412407026847862
148,0.173874709976798,0.0399084521047398
149,0.175011600928074,0.0385762015246934
150,0.176484918793503,0.0372537951607557
151,0.177621809744779,0.0359215445807093
152,0.178758700696055,0.0345892940006629
153,0.180464037122969,0.0325909181305933
154,0.182053364269141,0.0309305270135896
155,0.18330626450116,0.0292602916804773
156,0.185580046403712,0.0265957905203845
157,0.187169373549883,0.0249353994033808
158,0.18899071925754,0.0225990387802452
159,0.190127610208816,0.0212667882001988
160,0.191264501160092,0.0199345376201524
161,0.192401392111368,0.018602287040106
162,0.193538283062644,0.0172700364600596
