STT,X,Y
1,0,0
2,0.000412558437514249,0.000953565357785343
3,0.000571234759635112,0.00253616332553834
4,0.000349087908665911,0.0034817155290566
5,0.000158676322120862,0.00474378732612546
6,0,0.0063223787167449
7,-0.000126941057696693,0.00821748970091496
8,-0.0000317352644241691,0.00916704848156676
9,-0.000158676322120862,0.0110621594657368
10,0,0.0126447574334898
11,-0.000190411586545048,0.0139068292305587
12,-0.000285617379817572,0.0161184598082793
13,-0.00012694105769671,0.0177010577760323
14,-0.000158676322120862,0.0205457275408542
15,-0.000222146850969217,0.0230738777121254
16,-0.000158676322120879,0.0268681062575991
17,-0.000126941057696693,0.0303458152095222
18,-0.000222146850969217,0.0325574457872428
19,-0.000253882115393386,0.0354021155520647
20,-0.000317352644241725,0.037930265723336
21,-0.000349087908665894,0.0407749354881578
22,-0.000253882115393386,0.0417244942688096
23,-0.000317352644241742,0.0442526444400808
24,-0.00050776423078679,0.0455147162371498
25,-0.000602970024059298,0.0477263468148704
26,-0.000444293701938418,0.0493089447826234
27,-0.000507764230786773,0.0518370949538946
28,-0.000285617379817572,0.0540527321087489
29,-0.000380823173090097,0.0562643626864696
30,-0.000476028966362604,0.0584759932641902
31,-0.000317352644241742,0.0600585912319432
32,-0.000158676322120862,0.0616411891996962
33,0,0.0632237871674492
34,0.000158676322120862,0.0648063851352022
35,0.000317352644241742,0.0663889831029552
36,0.000539499495210943,0.0686046202578095
37,0.00076164634618016,0.0708202574126637
38,0.0013011458413911,0.0730399011446515
39,0.0017771748077537,0.074626505689538
40,0.00222146850969214,0.075896590640874
41,0.00276096800490308,0.0781162343728617
42,0.0032369969712657,0.0797028389177483
43,0.00368129067320414,0.0809729238690842
44,0.00412558437514257,0.0822430088204202
45,0.00460161334150516,0.0838296133653068
46,0.00504590704344358,0.0850996983166427
47,0.00545846548095785,0.0860532636744281
48,0.00587102391847209,0.0870068290322134
49,0.00625184709156218,0.0876438747964482
50,0.00666440552907644,0.0885974401542335
51,0.00710869923101486,0.0898675251055695
52,0.0075529929329533,0.0911376100569054
53,0.00831463927913348,0.0924117015853749
54,0.00907628562531362,0.0936857931138445
55,0.00948884406282789,0.0946393584716291
56,0.00990140250034206,0.095592923829415
57,0.0102822256734322,0.0962299695936498
58,0.0106630488465223,0.0968670153578845
59,0.0110438720196123,0.0975040611221193
60,0.0117737831013684,0.0984616330570376
61,0.0124719589187002,0.0991026853984066
62,0.0131701347360319,0.0997437377397747
63,0.0142491337264539,0.101021835845377
64,0.0153598679812999,0.102616453544531
65,0.0164388669717219,0.103894551650134
66,0.0175178659621438,0.105172649755737
67,0.0185968649525656,0.106450747861341
68,0.0196441286785634,0.107412326373392
69,0.021040480313227,0.10869443105613
70,0.0224368319478906,0.109976535738866
71,0.0231350077652224,0.110617588080235
72,0.0241822714912202,0.111579166592287
73,0.0258959757701255,0.112865277852157
74,0.027260592140365,0.113830862941343
75,0.0286252085106045,0.11479644803053
76,0.0299898248808439,0.115762033119716
77,0.0313544412510834,0.116727618208901
78,0.0326873223568987,0.117376683704536
79,0.034020203462714,0.118025749200172
80,0.035670437212771,0.118678821272941
81,0.0376697588714939,0.119652419516394
82,0.0396373452657927,0.120309498166297
83,0.0412875790158497,0.120962570239066
84,0.0435725180543902,0.121623655466101
85,0.0451910165400231,0.12196020794532
86,0.046809515025656,0.122296760424538
87,0.0487453661555305,0.12263731948089
88,0.0503321293767392,0.122657352366558
89,0.0529026857950973,0.123005924577177
90,0.0544894490163059,0.123025957462845
91,0.0560762122375145,0.123045990348513
92,0.0579485928385408,0.122753510217763
93,0.0595036207953253,0.122457023509881
94,0.0613760013963515,0.122164543379131
95,0.062931029353136,0.121868056671248
96,0.0641687046656789,0.121567563386232
97,0.0657237326224634,0.121271076678349
98,0.0669614079350062,0.120970583393332
99,0.0675643779590654,0.120662076954049
100,0.0681673479831247,0.120353570514765
101,0.0690559353870016,0.119732551059065
102,0.0702936106995443,0.119432057774049
103,0.0721025207717223,0.118506538456198
104,0.0733084608198408,0.117889525577631
105,0.0741970482237177,0.117268506121931
106,0.0754029882718363,0.116651493243363
107,0.0762915756757131,0.116030473787663
108,0.0774657804594076,0.115096941315546
109,0.0792429552671613,0.113854902404145
110,0.0807027774306732,0.112608856915609
111,0.0815596295701259,0.111671317866359
112,0.082130864329761,0.111046291833525
113,0.0829877164692137,0.110108752784273
114,0.0835589512288489,0.109483726751439
115,0.0844158033683016,0.108546187702188
116,0.0852726555077543,0.107608648652937
117,0.0860977723827827,0.106354590010135
118,0.0869228892578113,0.105100531367333
119,0.0880018882482332,0.103217440114564
120,0.0885413877434441,0.102275894488179
121,0.0890491519742309,0.101017829268244
122,0.0895569162050177,0.0997597640483089
123,0.0900646804358045,0.0985016988283737
124,0.090889797310833,0.0972476401855718
125,0.091080208897378,0.0959855683885033
126,0.0918418552435581,0.0940984705586
127,0.0923178842099208,0.0925238857451144
128,0.0927939131762834,0.0909493009316285
129,0.0929843247628284,0.0896872291345596
130,0.0932064716137977,0.0887416769310414
131,0.0933968832003426,0.0874796051339726
132,0.0937459711090085,0.0846389419462842
133,0.0938411769022811,0.0824273113685636
134,0.0939681179599775,0.0805322003843935
135,0.0937459711090086,0.0783165632295393
136,0.0939046474311286,0.0767379718389198
137,0.0939681179599775,0.0742098216676485
138,0.0938094416378569,0.0726272236998956
139,0.0936825005801603,0.0713611453256931
140,0.0935872947868877,0.0704115865450413
141,0.0934920889936152,0.0694620277643896
142,0.0929525894984043,0.0672423840324018
143,0.0924765605320417,0.0656557794875152
144,0.0920005315656791,0.0640691749426286
145,0.091810119979134,0.0621700573813251
146,0.0912071499550747,0.0593173744622361
147,0.0905724446665913,0.0561481719495965
148,0.0900646804358045,0.0542450478111593
149,0.0895251809405935,0.0520254040791716
150,0.0890808872386551,0.0507553191278357
151,0.0886365935367166,0.0494852341764997
152,0.0881605645703541,0.0478986296316131
153,0.0876528003395672,0.045995505493176
154,0.0871767713732047,0.0444089009482894
155,0.0867007424068421,0.0428222964034028
156,0.0862881839693278,0.0418687310456175
157,0.0858756255318135,0.0409151656878321
158,0.0854313318298751,0.0396450807364961
159,0.0849870381279367,0.0383749957851602
160,0.08447927389715,0.036471871646723
161,0.0840667154596357,0.0355183062889377
162,0.0835589512288489,0.0336151821505006
163,0.0831146575269104,0.0323450971991646
164,0.082670363824972,0.0310750122478286
165,0.0821625995941853,0.0291718881093915
166,0.0816865706278226,0.0275852835645049
167,0.0811788063970359,0.0256821594260677
168,0.0806710421662491,0.0237790352876306
169,0.0801315426710381,0.0215593915556428
170,0.0796555137046756,0.0199727870107562
171,0.0791477494738887,0.0180696628723191
172,0.078639985243102,0.0161665387338819
173,0.0785130441854053,0.0149004603596795
174,0.0779735446901943,0.0126808166276917
175,0.0774657804594075,0.0107776924892546
176,0.0769262809641966,0.00855804875726687
177,0.0764185167334098,0.0066549246188297
178,0.0762281051468648,0.0047558070575261
179,0.0757520761805022,0.00316920251263954
180,0.0755616645939572,0.00127008495133593
181,0.0751173708920188,-1.66798122065728e-17
