xi,x_m,y_m,phi_rad
0.0,0.0,0.0,0.619110224595997
0.001669449081803005,0.00038893472163866133,0.0002845590431865914,0.6215467737216425
0.00333889816360601,0.0007769345247872184,0.0005700846344926216,0.6239540933338775
0.005008347245409015,0.0011640156885160602,0.0008565623250297033,0.6263322970508314
0.00667779632721202,0.0015501942635413623,0.001143977818467489,0.6286814976394909
0.008347245409015025,0.0019354860739487598,0.0014323169732483104,0.631001806997813
0.01001669449081803,0.002319906719136408,0.0017215658043407164,0.6332933361383283
0.011686143572621035,0.0027034715759610465,0.0020117104845511057,0.6355561951731624
0.01335559265442404,0.0030861958010712297,0.0023027373454128017,0.6377904933004089
0.015025041736227046,0.0034680943334125104,0.002594632877671975,0.6399963387917816
0.01669449081803005,0.003849181896889919,0.002887383731389884,0.6421738389814825
0.018363939899833055,0.0042294730031737365,0.0031809767156807697,0.6443231002562169
0.02003338898163606,0.004608981954635066,0.0034753987981047977,0.6464442280462948
0.021702838063439065,0.004987722847398375,0.003770637103735199,0.6485373268177517
0.02337228714524207,0.0053657095744987044,0.004066678913918704,0.6506025000654319
0.025041736227045076,0.005742955829131849,0.004363511664748041,0.6526398503069728
0.02671118530884808,0.006119475107986369,0.004661122945265121,0.6546494790776318
0.028380634390651086,0.006495280714646841,0.004959500495413276,0.6566314869259031
0.03005008347245409,0.006870385763058315,0.005258632203756566,0.65858597340987
0.03171953255425709,0.007244803181042443,0.005558506104983679,0.6605130370942353
0.0333889816360601,0.00761854571385634,0.005859110377214065,0.6624127755479903
0.035058430717863104,0.007991625927785628,0.006160433339123057,0.6642852853426644
0.03672787979966611,0.008364056213763715,0.006462463446902525,0.6661306620511154
0.038397328881469114,0.008735848791009807,0.0067651892910732874,0.6679490002468119
0.04006677796327212,0.0091070157106785,0.007068599593165038,0.6697403935035722
0.041736227045075125,0.009477568859514493,0.007372683202278858,0.6715049343957105
0.04340567612687813,0.009847519963506138,0.007677429091547277,0.6732427144985615
0.045075125208681135,0.010216880591532043,0.007982826354506136,0.6749538243893388
0.04674457429048414,0.010585662158995531,0.008288864201392068,0.6766383536482989
0.048414023372287146,0.010953875931441735,0.008595531955378984,0.678296390860174
0.05008347245409015,0.011321533028152973,0.008902819048766442,0.6799280236158454
0.05175292153589316,0.01168864442571793,0.009210715019132041,0.6815333385142269
0.05342237061769616,0.012055220961570896,0.009519209505460032,0.6831124211643329
0.05509181969949917,0.012421273337497379,0.009828292244257021,0.6846653561875016
0.05676126878130217,0.012786812123102863,0.01013795306566611,0.6861922272197558
0.05843071786310518,0.013151847759241622,0.01044818188958915,0.6876931169142734
0.06010016694490818,0.013516390561403087,0.010758968721827477,0.6891681069439497
0.06176961602671119,0.013880450723053085,0.011070303650250204,0.6906172780040338
0.06343906510851419,0.01424403831892793,0.011382176840998548,0.692040709814817
0.0651085141903172,0.014607163308279382,0.011694578534735,0.6934384811243627
0.0667779632721202,0.014969835538068707,0.012007499042944722,0.6948106697112599
0.06844741235392321,0.015332064746108449,0.012320928744296529,0.6961573523873887
0.07011686143572621,0.01569386056415041,0.012634858081070486,0.6974786050006826
0.07178631051752922,0.016055232520919036,0.012949277555658006,0.6987745024378824
0.07345575959933222,0.01641619004508898,0.013264177727140737,0.7000451186272677
0.07512520868113523,0.016776742468206252,0.013579549207953347,0.7012905265413601
0.07679465776293823,0.01713689902755236,0.013895382660635032,0.7025107981995894
0.07846410684474124,0.017496668868950953,0.01421166879467471,0.7037060046709178
0.08013355592654424,0.01785606104951663,0.014528398363453226,0.7048762160764177
0.08180300500834725,0.01821508454034584,0.014845562161286767,0.7060215015917961
0.08347245409015025,0.01857374822914969,0.015163151020574379,0.7071419294498663
0.08514190317195326,0.018932060922828894,0.015481155809052365,0.708237566942961
0.08681135225375626,0.019290031349990765,0.015799567427157938,0.7093084804252865
0.08848080133555927,0.019647668163408863,0.01611837680550442,0.7103547353152186
0.09015025041736227,0.020004979942425293,0.016437574902468836,0.7113763960975371
0.09181969949916528,0.020361975195296318,0.016757152701894103,0.7123735263256035
0.09348914858096828,0.020718662361481743,0.017077101210905766,0.7133461886234767
0.0951585976627713,0.02107504981387858,0.017397411457844923,0.714294444687975
0.09682804674457429,0.02143114586099976,0.017718074490315903,0.7152183552906839
0.0984974958263773,0.021786958749098417,0.01803908137335059,0.7161179802799091
0.1001669449081803,0.02214249666423868,0.018360423187687283,0.7169933785825835
0.10183639398998331,0.022497767734313587,0.018682091028164254,0.7178446082061273
0.10350584307178631,0.02285278003101113,0.019004076002226932,0.7186717262402658
0.10517529215358933,0.02320754157172912,0.019326369228547066,0.71947478885881
0.10684474123539232,0.023562060321439898,0.0196489618357527,0.7202538513214019
0.10851419031719532,0.023916344194505803,0.019971844961267284,0.7210089679752331
0.11018363939899833,0.024270401056446216,0.020295009750255038,0.7217401922567346
0.11185308848080133,0.02462423872565733,0.020618447354671925,0.7224475766932474
0.11352253756260434,0.02497786497508551,0.020942148932417987,0.7231311729046795
0.11519198664440734,0.02533128753385514,0.021266105646589876,0.7237910316051477
0.11686143572621036,0.02568451408885226,0.021590308664829846,0.7244272026046161
0.11853088480801335,0.026037552286264518,0.021914749158768426,0.7250397348105305
0.12020033388981637,0.026390409733078952,0.022239418303558082,0.725628676229457
0.12186978297161936,0.02674309399853808,0.022564307277493607,0.7261940739687277
0.12353923205342238,0.027095612615555802,0.022889407261716815,0.7267359742380979
0.12520868113522537,0.027447973082093548,0.023214709440001063,0.7272544223514162
0.12687813021702837,0.027800182862498087,0.023540204998612677,0.7277494627283211
0.1285475792988314,0.028152249388801738,0.02386588512624455,0.7282211388959552
0.1302170283806344,0.028504180061985906,0.02419174101401911,0.7286694934907098
0.1318864774624374,0.028855982253208866,0.02451776385555564,0.7290945682599997
0.1335559265442404,0.029207663304998913,0.024843944847098457,0.7294964040640737
0.13522537562604342,0.0295592305324133,0.025170275187701943,0.7298750408778583
0.13689482470784642,0.02991069122416431,0.02549674607946758,0.730230517792847
0.13856427378964942,0.03026205264371292,0.025823348727829355,0.7305628730190266
0.14023372287145242,0.03061332203033108,0.026150074341883066,0.7308721438868508
0.14190317195325544,0.030964506600133234,0.02647691413475545,0.7311583668492581
0.14357262103505844,0.031315613547077945,0.026803859324008306,0.7314215774837389
0.14524207011686144,0.031666650043940266,0.027130901132073906,0.7316618104944519
0.14691151919866444,0.03201762324325552,0.02745803078671702,0.7318790997143868
0.14858096828046746,0.03236854027823521,0.027785239521519407,0.7320734781075813
0.15025041736227046,0.032719408263655665,0.028112518576382566,0.732244977771387
0.15191986644407346,0.03307023429671994,0.028439859198044475,0.7323936299387852
0.15358931552587646,0.03342102545789354,0.02876725264060594,0.7325194649807543
0.15525876460767948,0.0337717888117146,0.029094690166062708,0.7326225124086868
0.15692821368948248,0.03412253140757888,0.02942216304483916,0.7327028008768532
0.15859766277128548,0.03447326028049991,0.029749662556319324,0.7327603581849167
0.16026711185308848,0.03482398245184512,0.030077179989371962,0.7327952112804923
0.16193656093489148,0.035174704930047755,0.030404706642864775,0.7328073862617488
0.1636060100166945,0.03552543471129548,0.030732233826165,0.7327969083800578
0.1652754590984975,0.03587617878019543,0.03105975285962204,0.7327638020426793
0.1669449081803005,0.03622694411041657,0.031387255075029076,0.7327080908154889
0.1686143572621035,0.03657773766530903,0.031714731816059584,0.732629797425735
0.17028380634390652,0.03692856639850105,0.03204217443867574,0.7325289437648398
0.17195325542570952,0.03727943725447345,0.03236957431150587,0.7324055508912182
0.17362270450751252,0.03763035716911195,0.032696922816186795,0.7322596390331326
0.17529215358931552,0.03798133307023719,0.03302421134766935,0.7320912275915691
0.17696160267111855,0.0383323718781129,0.03335143131448297,0.7319003351431357
0.17863105175292154,0.0386834805059318,0.033678574138958126,0.7316869794429763
0.18030050083472454,0.039034665860279726,0.03400563125740235,0.7314511774277025
0.18196994991652754,0.03938593484157763,0.03433259412022896,0.7311929452183367
0.18363939899833057,0.039737294344501475,0.034659454192035366,0.7309122981232581
0.18530884808013356,0.04008875125838016,0.03498620295162933,0.7306092506411614
0.18697829716193656,0.0404403124675711,0.03531283189200097,0.7302838164640113
0.18864774624373956,0.040791984851813484,0.035639332520238896,0.7299360084799966
0.1903171953255426,0.0411437752865592,0.03596569635738891,0.7295658387764802
0.19198664440734559,0.04149569064328099,0.03629191493825424,0.7291733186429421
0.19365609348914858,0.041847737789758005,0.036617979811134974,0.728758458573909
0.19532554257095158,0.0421999235903381,0.03694388253750707,0.7283212682718717
0.1969949916527546,0.04255225490617727,0.03726961469163951,0.7278617566501847
0.1986644407345576,0.042904738595455384,0.03759516786014799,0.7273799318359502
0.2003338898163606,0.04325738151356852,0.0379205336414867,0.7268758011728746
0.2020033388981636,0.043610190513297224,0.03824570364537558,0.7263493712241097
0.20367278797996663,0.04396317244495073,0.03857066949216466,0.7258006477750563
0.20534223706176963,0.044316334156486746,0.038895422812135046,0.7252296358361551
0.20701168614357263,0.04466968249360661,0.03921995524473615,0.7246363396456349
0.20868113522537562,0.04502322429982543,0.039544258437760146,0.7240207626722392
0.21035058430717865,0.04537696641651711,0.03986832404645498,0.7233829076179132
0.21202003338898165,0.045730915682933776,0.040192143732574535,0.7227227764204689
0.21368948247078465,0.04608507893619966,0.04051570916336985,0.7220403702562046
0.21535893155258765,0.04643946301127864,0.04083901201051968,0.7213356895424998
0.21702838063439064,0.04679407474091589,0.04116204394900352,0.7206087339403711
0.21869782971619367,0.04714892095555267,0.04148479665591813,0.7198595023569934
0.22036727879799667,0.04750400848321449,0.041807261809238785,0.7190879929481926
0.22203672787979967,0.047859344149372374,0.04212943108652724,0.7182942031208998
0.22370617696160267,0.04821493477677664,0.042451296163588365,0.717478129535573
0.2253756260434057,0.048570787185263406,0.04277284871307796,0.7166397681085903
0.2270450751252087,0.048926908191533454,0.04309408040306321,0.7157791140146086
0.2287145242070117,0.049283304608903275,0.04341498289553797,0.7148961616888986
0.2303839732888147,0.04963998324702819,0.043735547844896756,0.713990904829646
0.2320534223706177,0.04999695091159725,0.0440557668963689,0.7130633364002303
0.2337228714524207,0.05035421440400008,0.04437563168441507,0.7121134486314816
0.2353923205342237,0.050711780520965345,0.04469513383109063,0.7111412330239106
0.2370617696160267,0.05106965605417078,0.04501426494437717,0.7101466803499263
0.23873121869782973,0.05142784778982498,0.04533301661648662,0.7091297806560299
0.24040066777963273,0.05178636250822058,0.045651380422139225,0.708090523265001
0.24207011686143573,0.05214520698325911,0.045969347916820835,0.7070288967780678
0.24373956594323873,0.05250438798194738,0.04628691063502035,0.7059448890770712
0.24540901502504175,0.05286391226386569,0.046604060088452706,0.7048384873266237
0.24707846410684475,0.0532237865806076,0.046920787764269216,0.7037096779762635
0.24874791318864775,0.0535840176751918,0.04723708512325928,0.7025584467626129
0.25041736227045075,0.05394461228144591,0.04755294359804718,0.7013847787115369
0.25208681135225375,0.05430557712336252,0.04786835459128609,0.7001886581403124
0.25375626043405675,0.05466691891442772,0.04818330947385456,0.698970068659803
0.2554257095158598,0.05502864435692236,0.04849779958305708,0.6977289931766524
0.2570951585976628,0.05539076014119611,0.04881181622083319,0.6964654138954909
0.2587646076794658,0.05575327294491508,0.04912535065197866,0.6951793123211598
0.2604340567612688,0.0561161894322828,0.04943839410238062,0.6938706692609659
0.2621035058430718,0.05647951625323529,0.049750937757272164,0.692539464826952
0.2637729549248748,0.056843260042610616,0.050062972759506996,0.6911856784382024
0.2654424040066778,0.057207427419292994,0.050374490207860126,0.6898092888231797
0.2671118530884808,0.0575720249853326,0.05068548115535546,0.6884102740220902
0.2687813021702838,0.057937059325040514,0.05099593660762402,0.6869886113892923
0.27045075125208684,0.058302537004060635,0.05130584752129641,0.6855442775957407
0.27212020033388984,0.0586684645684179,0.051615204802431196,0.6840772486314703
0.27378964941569284,0.05903484854354401,0.0519239993049826,0.6825874998081283
0.27545909849749584,0.059401695433281235,0.05223222182931002,0.6810750057615467
0.27712854757929883,0.05976901171886456,0.052539863120731646,0.679539740454363
0.27879799666110183,0.06013680385788334,0.05284691386812413,0.677981677178694
0.28046744574290483,0.06050507828322246,0.05315336470257228,0.6764007885588526
0.28213689482470783,0.06087384140198432,0.05345920619606776,0.674797046554119
0.2838063439065109,0.061243099594391816,0.053764428860261615,0.6731704224615679
0.2854757929883139,0.0616128592126734,0.05406902314527067,0.6715208869189404
0.2871452420701169,0.06198312657993066,0.05437297943853939,0.6698484099075797
0.2888146911519199,0.062353907988989335,0.05467628806376025,0.6681529607554103
0.2904841402337229,0.06272520970123449,0.05497893927985139,0.6664345081399815
0.2921535893155259,0.06309703794543035,0.05528092327999396,0.6646930200915564
0.2938230383973289,0.06346939891652606,0.05558223019073096,0.6629284639962627
0.29549248747913187,0.06384229877444758,0.05588285007112521,0.6611408065992923
0.2971619365609349,0.0642157436428768,0.056182772911981094,0.6593300140081564
0.2988313856427379,0.06458973960801875,0.056481988635126885,0.6574960516959918
0.3005008347245409,0.06496429271735724,0.05678048709275917,0.6556388845049235
0.3021702838063439,0.06533940897840013,0.057078258066850046,0.6537584766494704
0.3038397328881469,0.06571509435741492,0.057375291268615534,0.6518547917200095
0.3055091819699499,0.066091354778155,0.05767157633804545,0.649927792686283
0.3071786310517529,0.06646819612057822,0.057967102843494794,0.6479774419009545
0.3088480801335559,0.06684562421955723,0.05826186028133498,0.6460037011032118
0.31051752921535897,0.0672236448635837,0.05855583807566325,0.6440065314224145
0.31218697829716197,0.06760226379346623,0.05884902557807238,0.6419858933817804
0.31385642737896496,0.06798148670102279,0.059141412067475925,0.6399417469021209
0.31552587646076796,0.06836131922776885,0.059432986749988925,0.6378740513056077
0.31719532554257096,0.06874176696360124,0.05972373875886428,0.6357827653195837
0.31886477462437396,0.06912283544547901,0.060013657154479295,0.633667847080406
0.32053422370617696,0.06950453015610145,0.06030273092437543,0.6315292541373314
0.32220367278797996,0.06988685652258395,0.06059094898334477,0.6293669434564172
0.32387312186978295,0.07026981991513308,0.06087830017356466,0.627180871424479
0.325542570951586,0.07065342564571989,0.06116477326477625,0.6249709938530559
0.327212020033389,0.0710376789667537,0.061450356954505646,0.6227372659824149
0.328881469115192,0.0714225850697558,0.06173503986832533,0.6204796424855843
0.330550918196995,0.07180814908403396,0.06201881056015381,0.6181980774724034
0.332220367278798,0.07219437607535822,0.062301657512589155,0.6158925244936078
0.333889816360601,0.0725812710446382,0.06258356913727699,0.6135629365449315
0.335559265442404,0.07296883892660286,0.06286453377530747,0.6112092660712314
0.337228714524207,0.07335708458848246,0.06314453969764108,0.6088314649706392
0.33889816360601005,0.07374601282869359,0.06342357510555766,0.6064294845987316
0.34056761268781305,0.07413562837552737,0.06370162813112973,0.6040032757727147
0.34223706176961605,0.07452593588584124,0.06397868683771435,0.6015527887756462
0.34390651085141904,0.07491693994375453,0.06425473922046222,0.5990779733606572
0.34557595993322204,0.07530864505934819,0.06452977320684043,0.5965787787552116
0.34724540901502504,0.07570105566736877,0.06480377665716926,0.5940551536653766
0.34891485809682804,0.07609417612593707,0.06507673736516442,0.5915070462801182
0.35058430717863104,0.07648801071526111,0.06534864305848932,0.5889344042756196
0.3522537562604341,0.07688256363635439,0.06561948139930901,0.586337174819616
0.3539232053422371,0.07727783900975885,0.06588923998484655,0.5837153045757654
0.3555926544240401,0.07767384087427281,0.06615790634793851,0.58106873970803
0.3572621035058431,0.07807057318568403,0.06642546795758651,0.5783974258850944
0.3589315525876461,0.07846803981550796,0.06669191221950432,0.5757013082848086
0.3606010016694491,0.0788662445497309,0.06695722647665561,0.5729803315986591
0.3622704507512521,0.07926519108755845,0.06722139800978362,0.570234440036273
0.3639398998330551,0.0796648830401688,0.06748441403792743,0.5674635773299541
0.36560934891485813,0.08006532392947095,0.0677462617189253,0.56466768673926
0.36727879799666113,0.08046651718686783,0.06800692814990232,0.5618467110556091
0.36894824707846413,0.08086846615202413,0.06826640036774032,0.559000592606935
0.37061769616026713,0.08127117407163847,0.06852466534952904,0.5561292732623794
0.3722871452420701,0.08167464409822006,0.0687817100129969,0.5532326944370368
0.3739565943238731,0.08207887928886945,0.06903752121692024,0.5503107970967391
0.3756260434056761,0.08248388260406306,0.06929208576150948,0.5473635217629014
0.3772954924874791,0.0828896569064416,0.06954539038877057,0.5443908085174135
0.3789649415692821,0.08329620495960141,0.06979742178284189,0.5413925970075978
0.3806343906510852,0.08370352942688944,0.07004816657030556,0.5383688264512165
0.3823038397328882,0.08411163287020008,0.07029761132047042,0.5353194356415567
0.38397328881469117,0.08452051774877535,0.07054574254562948,0.5322443629525673
0.38564273789649417,0.08493018641800641,0.07079254670128854,0.5291435463440772
0.38731218697829717,0.08534064112823679,0.0710380101863664,0.5260169233670826
0.38898163606010017,0.08575188402356691,0.07128211934336683,0.5228644311691071
0.39065108514190316,0.0861639171406595,0.07152486045852213,0.5196860064996487
0.39232053422370616,0.08657674240754486,0.07176621976190747,0.5164815857156977
0.3939899833055092,0.08699036164242656,0.07200618342752738,0.5132511047873543
0.3956594323873122,0.08740477655248585,0.07224473757337256,0.5099944993035204
0.3973288814691152,0.0878199887326856,0.07248186826145066,0.5067117044776925
0.3989983305509182,0.08823599966457181,0.07271756149778698,0.5034026551538413
0.4006677796327212,0.08865281071507354,0.07295180323240062,0.5000672858123937
0.4023372287145242,0.08907042313529977,0.07318457935925186,0.49670553057630973
0.4040066777963272,0.08948883805933262,0.07341587571616578,0.4933173232172603
0.4056761268781302,0.08990805650301721,0.07364567808472922,0.48990259716191675
0.40734557595993326,0.09032807936274648,0.07387397219016513,0.4864612854983308
0.40901502504173626,0.09074890741424085,0.07410074370118326,0.48299332098244085
0.41068447412353926,0.09117054131132249,0.07432597822980908,0.47949863604467813
0.41235392320534225,0.09159298158468251,0.07454966133119201,0.4759771627966838
0.41402337228714525,0.09201622864064136,0.07477177850339382,0.47242883303814387
0.41569282136894825,0.09244028275990146,0.07499231518715915,0.4688535782637405
0.41736227045075125,0.09286514409629107,0.07521125676566963,0.46525132967021854
0.41903171953255425,0.09329081267549932,0.07542858856428099,0.46162201816356696
0.4207011686143573,0.0937172883938009,0.0756442958502488,0.45796557436632435
0.4223706176961603,0.0941445710167706,0.07585836383243896,0.4542819286250055
0.4240400667779633,0.09457266017798618,0.07607077766102976,0.45057101101764374
0.4257095158597663,0.09500155537771933,0.07628152242720401,0.4468327513614633
0.4273789649415693,0.09543125598161385,0.07649058316283303,0.4430670792206679
0.4290484140233723,0.09586176121935015,0.07669794484015593,0.4392739239143575
0.4307178631051753,0.09629307018329589,0.07690359237145498,0.43545321452456864
0.4323873121869783,0.09672518182714086,0.07710751060872811,0.4316048799044354
0.4340567612687813,0.09715809496451708,0.07730968434336195,0.4277288486864833
0.43572621035058434,0.09759180826760164,0.07751009830580564,0.42382504929103937
0.43739565943238734,0.09802632026570267,0.07770873716524905,0.4198934099347744
0.43906510851419034,0.09846162934382734,0.077905585529306,0.41593385863936727
0.44073455759599334,0.09889773374123115,0.07810062794370429,0.4119463232402951
0.44240400667779634,0.09933463154994798,0.0782938488919868,0.40793073139575087
0.44407345575959933,0.09977232071329967,0.07848523279522095,0.4038870105956829
0.44574290484140233,0.10021079902438536,0.0786747640117251,0.3998150881709617
0.44741235392320533,0.10065006412454887,0.0788624268368075,0.39571489130267323
0.4490818030050084,0.10109011350182429,0.07904820550252344,0.39158634703153217
0.4507512520868114,0.10153094448935879,0.07923208417745183,0.3874293822674262
0.4524207011686144,0.10197255426381166,0.0794140469664943,0.38324392379907923
0.4540901502504174,0.1024149398437299,0.07959407791069531,0.3790298983038416
0.4557595993322204,0.10285809808789875,0.07977216098709067,0.3747872323576059
0.4574290484140234,0.10330202569366745,0.07994828010858072,0.3705158524448402
0.4590984974958264,0.10374671919524882,0.0801224191238367,0.3662156849687528
0.4607679465776294,0.10419217496199341,0.08029456181723571,0.36188665626157657
0.4624373956594324,0.1046383891966363,0.08046469190883065,0.35752869259497433
0.4641068447412354,0.105085357933517,0.08063279305435785,0.35314172019057644
0.4657762938230384,0.10553307703677244,0.0807988488452791,0.34872566523062687
0.4674457429048414,0.10598154219850102,0.0809628428088677,0.34428045386876915
0.4691151919866444,0.1064307489368996,0.08112475840833387,0.3398060122409434
0.4707846410684474,0.10688069259437129,0.08128457904299577,0.33530226647641503
0.4724540901502504,0.107331368335605,0.08144228804849649,0.3307691427089188
0.4741235392320534,0.10778277114562569,0.0815978686970699,0.3262065670879336
0.47579298831385647,0.10823489582781608,0.08175130419785623,0.3216144657900811
0.47746243739565947,0.1086877370019087,0.08190257769727084,0.3169927650306461
0.47913188647746247,0.10914128910194923,0.08205167227942807,0.31234139107522263
0.48080133555926546,0.10959554637423052,0.08219857096662025,0.30766027025148446
0.48247078464106846,0.11005050287519726,0.08234325671985722,0.30294932896108584
0.48414023372287146,0.1105061524693219,0.08248571243946505,0.2982084936916851
0.48580968280467446,0.1109624888269517,0.08262592096574874,0.293437691029097
0.48747913188647746,0.11141950542212721,0.0827638650797193,0.28863684766957265
0.48914858096828046,0.11187719553037216,0.08289952750388722,0.28380589043220705
0.4908180300500835,0.11233555222645593,0.08303289090312517,0.278944746271482
0.4924874791318865,0.11279456838212755,0.08316393788560154,0.2740533422899316
0.4941569282136895,0.11325423666382368,0.08329265100378565,0.26913160575094364
0.4958263772954925,0.11371454953034905,0.08341901275552938,0.2641794640916939
0.4974958263772955,0.11417549923053164,0.08354300558522297,0.2591968449362153
0.4991652754590985,0.1146370778008519,0.08366461188503116,0.25418367610859516
0.5008347245409015,0.1150992770630479,0.08378381399620789,0.2491398856463165
0.5025041736227045,0.11556208862169626,0.08390059421049424,0.24406540181372927
0.5041736227045075,0.1160255038617704,0.08401493477159981,0.23896015311566554
0.5058430717863105,0.11648951394617647,0.0841268178767688,0.23382406831118585
0.5075125208681135,0.11695410981326837,0.084236225678434,0.22865707642748023
0.5091819699499165,0.11741928217434248,0.08434314028595968,0.22345910677388914
0.5108514190317195,0.11788502151111382,0.0844475437674744,0.21823008895609008
0.5125208681135225,0.11835131807317407,0.08454941815179673,0.212969952890409
0.5141903171953255,0.11881816187543325,0.08464874543045349,0.2076786288182899
0.5158597662771285,0.11928554269554603,0.08474550755979332,0.20235604732090273
0.5175292153589316,0.11975345007132429,0.0848396864631976,0.19700213933390076
0.5191986644407346,0.12022187329813694,0.08493126403338727,0.19161683616232938
0.5208681135225376,0.12069080142629927,0.0850202221348311,0.18620006949567514
0.5225375626043406,0.12116022325845205,0.08510654260625135,0.18075177142307708
0.5242070116861436,0.12163012734693338,0.0851902072632333,0.1752718744486772
0.5258764607679466,0.12210050199114414,0.08527119790093665,0.1697603115071331
0.5275459098497496,0.12257133523490887,0.08534949629690926,0.16421701597927707
0.5292153589315526,0.1230426148638339,0.08542508421400623,0.15864192170792912
0.5308848080133556,0.12351432840266462,0.08549794340341445,0.15303496301386876
0.5325542570951586,0.12398646311264351,0.08556805560778222,0.14739607471195537
0.5342237061769616,0.12445900598887104,0.08563540256445588,0.14172519212741008
0.5358931552587646,0.12493194375767167,0.08569996600882349,0.13602225111224775
0.5375626043405676,0.12540526287396594,0.0857617276777667,0.13028718806186856
0.5392320534223706,0.12587894951865225,0.08582066931321854,0.12451993993180888
0.5409015025041736,0.12635298959599883,0.08587677266583221,0.11872044425463923
0.5425709515859766,0.1268273687310491,0.08593001949875517,0.11288863915703029
0.5442404006677796,0.12730207226704238,0.08598039159151394,0.10702446337696725
0.5459098497495827,0.12777708526285142,0.08602787074400471,0.10112785628112442
0.5475792988313857,0.12825239249044051,0.08607243878059406,0.09519875788239807
0.5492487479131887,0.1287279784323446,0.08611407755432518,0.08923710885758829
0.5509181969949917,0.12920382727917315,0.08615276895123232,0.08324285056524405
0.5525876460767947,0.12967992292714026,0.08618849489476117,0.07721592506365971
0.5542570951585977,0.13015624897562397,0.0862212373502942,0.07115627512902489
0.5559265442404007,0.13063278872475637,0.0862509783297828,0.06506384427372969
0.5575959933222037,0.13110952517304755,0.08627769989647956,0.05893857676482117
0.5592654424040067,0.13158644101504585,0.08630138416977651,0.052780417642614985
0.5609348914858097,0.13206351863903612,0.08632201333014201,0.046589312739448774
0.5626043405676127,0.1325407401247788,0.08633956962415876,0.040365208698597055
0.5642737896494157,0.13301808724129308,0.0863540353696592,0.03410805299331976
0.5659432387312187,0.1334955414446848,0.08636539296095679,0.02781779394606887
0.5676126878130217,0.13397308387602352,0.08637362487417287,0.02149438074783183
0.5692821368948247,0.13445069535926954,0.08637871367265469,0.015137763477624189
0.5709515859766277,0.13492835639925457,0.08638064201248424,0.008747893122114991
0.5726210350584306,0.1354060471797179,0.08637939264807476,0.002324721595394985
0.5742904841402338,0.1358837475614007,0.08637494843785187,-0.004131798241115092
0.5759599332220368,0.1363614370802007,0.08636729235001904,-0.010621712558628094
0.5776293823038398,0.1368390949453901,0.0863564074684015,-0.017145066540821485
