xi,x_m,y_m,phi_rad
0.0,0.0,-0.0,-0.5540969841910484
0.001669449081803005,0.00044284561467628267,-0.000256993987087019,-0.5402461880345285
0.00333889816360601,0.0008890349978739346,-0.00050806174536219,-0.5264874993620741
0.005008347245409015,0.0013385133832754439,-0.000753195271455479,-0.5128211598423007
0.00667779632721202,0.001791222185687689,-0.0009923896843431934,-0.4992473927778645
0.008347245409015025,0.0022470992309051446,-0.0012256430830913723,-0.4857664030852068
0.01001669449081803,0.0027060789941332087,-0.0014529563978722205,-0.4723783773319822
0.011686143572621035,0.0031680928450289374,-0.001674333236063355,-0.45908348382793135
0.01335559265442404,0.0036330692974605723,-0.001889779725208871,-0.4458818727646938
0.015025041736227046,0.004100934262152486,-0.0020993043545662875,-0.4327736763998691
0.01669449081803005,0.004571611300465845,-0.002302917816886733,-0.4197590092805391
0.018363939899833055,0.005045021877664479,-0.0025006328519796605,-0.40683796850144066
0.02003338898163606,0.005521085614127356,-0.0026924640935005665,-0.39401063399304337
0.021702838063439065,0.005999720533090615,-0.0028784279202737424,-0.38127706883490337
0.02337228714524207,0.006480843303630622,-0.003058542313324522,-0.3686373195898618
0.025041736227045076,0.006964369477732207,-0.00323282671964999,-0.3560914166548865
0.02671118530884808,0.007450213720420579,-0.0034013019236064576,-0.343639374624646
0.028380634390651086,0.00793829003206937,-0.003563989926638363,-0.331281192664214
0.03005008347245409,0.008428511962128465,-0.003720913835920259,-0.31901685488765164
0.03171953255425709,0.008920792813642444,-0.003872097762331931,-0.3068463307395651
0.0333889816360601,0.009415045838051785,-0.00401756672804008,-0.29476957537710563
0.035058430717863104,0.009911184419883682,-0.0041573465838191555,-0.28278653005023796
0.03672787979966611,0.010409122251046182,-0.004291463936110906,-0.27089712247846315
0.038397328881469114,0.010908773494538193,-0.0044199460836982386,-0.25910126722252536
0.04006677796327212,0.011410052937477952,-0.004542820963755114,-0.2473988660499461
0.041736227045075125,0.011912876133433836,-0.004660117106931387,-0.23578980829354362
0.04340567612687813,0.012417159534114193,-0.004771863601040014,-0.22427397120235976
0.045075125208681135,0.01292282061053691,-0.0048780900628347685,-0.21285122028465603
0.04674457429048414,0.013429777963855314,-0.004978826617299242,-0.20152140964287724
0.048414023372287146,0.013937951426065253,-0.005074103883812796,-0.1902843823006336
0.05008347245409015,0.01444726215085895,-0.005163952968515798,-0.17913997052193353
0.05175292153589316,0.014957632694925421,-0.005248405462164873,-0.16808799612300462
0.05342237061769616,0.01546898709002514,-0.0053274934427485245,-0.15712827077714364
0.05509181969949917,0.015981250906188984,-0.005401249482123507,-0.14626059631309984
0.05676126878130217,0.016494351306408812,-0.0054697066559325925,-0.13548476500754214
0.05843071786310518,0.017008217093199857,-0.005532898556073545,-0.1248005598721782
0.06010016694490818,0.0175227787474243,-0.005590859305007123,-0.11420775493609858
0.06176961602671119,0.01803796845977041,-0.005643623571217229,-0.10370611552389952
0.06343906510851419,0.018553720155284836,-0.005691226585168328,-0.09329539853010915
0.0651085141903172,0.019069969511355027,-0.005733704155143786,-0.08297535269040213
0.0667779632721202,0.019586653969537005,-0.0057710926823911,-0.07274571885003056
0.06844741235392321,0.020103712741619637,-0.005803429175047793,-0.06260623022984291
0.07011686143572621,0.020621086810310753,-0.0058307512603716334,-0.052556612690210947
0.07178631051752922,0.02113871892492406,-0.005853097194851939,-0.042596584993090825
0.07345575959933222,0.021656553592437584,-0.005870505871832984,-0.032725859062408436
0.07512520868113523,0.0221745370642857,-0.005883016826335822,-0.022944140242881716
0.07679465776293823,0.022692617319237576,-0.005890670236820352,-0.013251127557312947
0.07846410684474124,0.023210744042704422,-0.005893506923684218,-0.003646513962354603
0.08013355592654424,0.023728868602807894,-0.005891568344349115,0.005870013397334728
0.08180300500834725,0.024246944023530913,-0.005884896584837116,0.015298772936655158
0.08347245409015025,0.024764924955261204,-0.005873534347789714,0.024640088379521474
0.08514190317195326,0.025282767643026414,-0.005857524936929884,0.03389428851041687
0.08681135225375626,0.025800429892708535,-0.005836912238011825,0.043061706928280596
0.08848080133555927,0.026317871035513602,-0.005811740696344812,0.05214268180299331
0.09015025041736227,0.026835051890961012,-0.005782055291015357,0.06113755563474588
0.09181969949916528,0.027351934728645666,-0.005747901505966301,0.07004667501658712
0.09348914858096828,0.0278684832290141,-0.005709325298122289,0.07887039040045418
0.0951585976627713,0.028384662443384525,-0.005666373062777908,0.08760905586699308
0.09682804674457429,0.028900438753429226,-0.0056190915964879325,0.09626302889945659
0.0984974958263773,0.02941577983032651,-0.0055675280577182785,0.10483267016198228
0.1001669449081803,0.02993065459377794,-0.005511729925532183,0.11331834328251078
0.10183639398998331,0.03044503317107577,-0.005451744956597856,0.12172041464059558
0.10350584307178631,0.03095888685639416,-0.005387621140812522,0.13003925316034226
0.10517529215358933,0.03147218807046744,-0.0053194066558426845,0.13827523010866072
0.10684474123539232,0.031984910320807525,-0.005247149820882831,0.14642871889900633
0.10851419031719532,0.032497028162602165,-0.005170899049933675,0.15450009490074645
0.11018363939899833,0.03300851716042589,-0.005090702804897137,0.1624897352542487
0.11185308848080133,0.03351935385088461,-0.005006609548779591,0.17039801869175153
0.11352253756260434,0.034029515706305385,-0.004918667699286111,0.17822532536405267
0.11519198664440734,0.03453898109957314,-0.004826925583077894,0.18597203667300044
0.11686143572621036,0.03504772927020608,-0.004731431390953369,0.19363853510973983
0.11853088480801335,0.03555574029175285,-0.004632233134198836,0.20122520409863798
0.12020033388981637,0.03606299504058486,-0.004529378602340309,0.20873242784677037
0.12186978297161936,0.03656947516614853,-0.004422915322511388,0.21616059119882003
0.12353923205342238,0.037075163062733424,-0.004312890520635413,0.22351007949722024
0.12520868113522537,0.03758004184280395,-0.004199351084602499,0.23078127844732532
0.12687813021702837,0.038084095311933894,-0.004082343529603933,0.23797457398739597
0.1285475792988314,0.03858730794537505,-0.003961913965768256,0.2450903521631449
0.1302170283806344,0.03908966486628384,-0.0038381080682254897,0.25212899900657604
0.1318864774624374,0.039591151825621854,-0.00371097104970705,0.25909090041884963
